capital_prestado,plazo_meses,edad_cliente,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje_datacredito,cant_creditosvigentes,huella_consulta,saldo_mora,saldo_total,saldo_principal,saldo_mora_codeudor,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,anio_prestamo,mes_prestamo,dia_semana_prestamo,hora_prestamo,relacion_cuota_salario,relacion_deuda_salario,saldo_pendiente_estimado,dia_prestamo,semana_anio_prestamo,trimestre_prestamo,es_fin_semana,tipo_credito_10,tipo_credito_4,tipo_credito_6,tipo_credito_68,tipo_credito_7,tipo_credito_9,tipo_laboral_Empleado,tipo_laboral_Independiente,tendencia_ingresos_Creciente,tendencia_ingresos_Decreciente,tendencia_ingresos_Estable
2.2657022863828495,3.824043652388985,-0.0758434553163159,-0.03711802269527165,-0.04510150885859809,-0.03995391205241835,0.5646424436369626,0.8227787720087352,-0.06438847661162214,-0.03749772373015956,0.17342836891701677,0.31921374051487217,-0.012981053410011292,0.44875459123219363,-0.38186134682906414,0.380299174390736,2.1312034893019463,0.2842705887611302,1.0050739814311485,-0.067931036661402,1.44388522642295,-0.029415900437579325,-0.020693151305399556,2.557692127128322,-1.3789887115880224,0.9469033391943463,0.7955171349285868,-0.6344356168134115,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.5394719501944697,-0.08850690623090823,0.5129862563820448,-0.021699785444280636,-0.03506909864817384,0.2594762838819972,0.2685679742492501,1.3228758548505133,0.5905256209974361,-0.03749772373015956,0.46218950589337476,0.7114688187420145,-0.012981053410011292,1.1753016071233533,1.0237932902800604,-0.16388827641601775,-0.3128371172788857,0.2842705887611302,0.7359749398202837,0.9691012783291499,0.09149449490251485,-0.0490803346545513,-0.020545659712674465,0.6099815455105391,-0.8070615828693991,0.6974781101100662,0.7955171349285868,1.5762040678338864,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.588090012702781,-0.08850690623090823,0.5971047866246676,-0.017130473411288268,0.029499298346306973,0.4140374939929208,0.27811876358433757,0.3226816891669569,-0.39184552541615125,-0.03749772373015956,-0.10983751617960565,-0.06557655045407336,-0.012981053410011292,1.1753016071233533,-0.38186134682906414,-0.16388827641601775,-0.47048114667758567,0.2842705887611302,-1.1477183514557692,0.450585120833874,1.1057875435428413,-0.05026878386250824,0.0029540004996480326,0.6954379834220381,-0.6926761571256745,-1.1732111080220349,-0.9777909639025157,-0.6344356168134115,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.9766464961236982,0.21245852135523743,-0.24408051580156176,-0.044571872492108366,-0.046922627081560024,-0.9535663109282289,-0.7151633272647625,-0.17741539367482137,-0.39184552541615125,-0.03749772373015956,-0.3801252532198312,-0.5117744627172375,-0.012981053410011292,-0.6410659326045459,2.4294479273891847,-0.16388827641601775,-0.33145381016628417,0.2842705887611302,-0.6095202682340398,0.450585120833874,1.1057875435428413,-0.04558610047389847,-0.01018885633534145,-1.0380296081521685,-1.0358324343568484,-0.6743606498534745,-0.9777909639025157,-0.6344356168134115,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.8311046169567964,-1.2923686165754908,1.52240861929352,-0.03499929141740368,-0.03554063818804792,0.38741840723987164,-0.03705728447354995,0.8227787720087352,1.5728967674110235,-0.03749772373015956,-0.22000828162150027,-0.2152332621198565,-0.012981053410011292,1.1753016071233533,-0.38186134682906414,0.380299174390736,-0.4368710210799132,0.2842705887611302,-0.07132218501231039,-0.067931036661402,0.4295921777826236,-0.023151443109282976,-0.013164597505527747,-0.8869818716877612,-0.9214470086131238,-0.11315388441384426,-0.09113691448696447,-0.6344356168134115,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.6729961915815514,-0.6904377614031996,1.1018159680804054,-0.04010466799057951,-0.043670630254842274,-0.35476783498850667,0.19216165956855008,-0.4274639350957105,-0.39184552541615125,-0.03749772373015956,-0.1777469248055839,-0.15782514966610312,-0.012981053410011292,-1.0043394405501258,2.4294479273891847,-0.16388827641601775,-0.3128371172788857,0.2842705887611302,-0.07132218501231039,-0.067931036661402,0.4295921777826236,-0.029509433172027602,-0.01564438181401633,-0.71231630722751,-0.9214470086131238,-0.11315388441384426,-0.09113691448696447,-0.6344356168134115,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.5274481029019773,-0.6904377614031996,-0.6646731670146765,-0.029893914844227848,-0.043670630254842274,2.6666199619589035,0.06800139821241256,-0.9275610179374887,-0.7193025742206804,-0.03749772373015956,-0.15469237678402392,-0.5496903840712506,-0.012981053410011292,-1.0043394405501258,-0.38186134682906414,0.380299174390736,1.7790713619253602,0.2842705887611302,-0.3404212266231751,0.9691012783291499,-0.9227985537378115,0.013065601798899438,-0.02272947983826942,1.766130925767691,1.1374906547739196,-0.23786649895598433,-0.09113691448696447,1.5762040678338864,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.09723563449654395,0.21245852135523743,1.4382900890508972,-0.04265735627716743,-0.046109627874880585,-0.31537977854769134,-0.285377807185825,0.572730230587846,-0.7193025742206804,-0.03749772373015956,-0.42198270370803004,-0.4895966808437553,-0.012981053410011292,-0.27779242465896603,1.0237932902800604,1.4686740760042436,-0.46201391420357607,0.2842705887611302,-0.6095202682340398,-1.104963351651954,-1.5989939194980292,-0.006150986396801037,-0.015024435736894184,-0.05465675834250978,1.023105229030195,-0.4872917280402645,-0.9777909639025157,-0.6344356168134115,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.5626317279198932,0.21245852135523743,1.690645679778766,-0.02734122655763993,-0.031475642154650735,0.1654355130931341,0.8225137556843252,0.07263314774606776,-0.39184552541615125,-0.03749772373015956,0.1325700551342244,0.26371153119087115,-0.012981053410011292,0.08548108328661379,-0.38186134682906414,-0.16388827641601775,-0.3128371172788857,0.2842705887611302,-0.8786193098449046,-1.104963351651954,-1.2608962366179204,-0.04503399536432851,-0.01641931441041901,0.6537898304781632,1.023105229030195,-0.7367169571245447,-0.9777909639025157,-0.6344356168134115,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.495299385865012,-0.23898962002398108,0.008275074926307054,-0.03532603551808693,-0.040223513618521466,0.42410597661878335,0.7174550729983626,-0.17741539367482137,-0.39184552541615125,-0.03749772373015956,0.3830770112301793,0.6040018718121135,-0.012981053410011292,0.44875459123219363,-0.38186134682906414,-0.16388827641601775,1.002302472073511,2.9274344864205255,-0.8786193098449046,0.450585120833874,-0.5847008708577027,-0.020766257454383857,-0.017171342595105357,0.5648356514205986,-1.150217860100573,-0.9237858789377548,-0.9777909639025157,-0.6344356168134115,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-0.6649565704836942,0.21245852135523743,-0.15996198555893884,-0.04380606600613199,-0.046922627081560024,-0.7285971638929314,-0.09436202048407497,-0.6775124765165996,-0.39184552541615125,-0.03749772373015956,-0.46332995672963834,-0.5457630685311549,-0.012981053410011292,-1.0043394405501258,-0.38186134682906414,0.380299174390736,-0.3128371172788857,-2.3588933088982653,1.8123711062637426,1.4876174358244258,1.7819829093030588,-0.028214802526364064,-0.013644555758783601,-0.6878205831194776,1.4806469320050937,1.9446042555314669,1.682171184344138,1.5762040678338864,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.9288416722110547,-0.6904377614031996,1.1859344983230282,-0.043167893934485016,-0.048548625494918896,-0.708984102656743,-0.304479385856,1.3228758548505133,-0.39184552541615125,-0.03749772373015956,-0.4034561582024611,-0.46443009633497956,-0.012981053410011292,-0.6410659326045459,-0.38186134682906414,4.733798780844767,-0.3128371172788857,0.2842705887611302,-1.1477183514557692,-0.586447194156678,-0.24660318797759392,-0.03238660888694681,-0.019777355661497298,-0.9864165844893907,-0.9214470086131238,-1.1732111080220349,-0.9777909639025157,-0.6344356168134115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.8653678329228183,-0.6904377614031996,-1.33762140895566,-0.04444423807777897,-0.047735626288239456,-0.6150814520174306,-0.06570965247881246,0.07263314774606776,0.5905256209974361,-0.03749772373015956,-0.3225048268367622,-0.35446526121229704,-0.012981053410011292,0.44875459123219363,-0.38186134682906414,-0.16388827641601775,-0.3125516550270399,0.2842705887611302,0.19777685659855432,0.450585120833874,1.1057875435428413,-0.006818060839324356,-0.013736855422871265,-0.9197680036936167,-1.150217860100573,0.1362713446704359,-0.09113691448696447,-0.6344356168134115,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.04855980195113652,3.824043652388985,-0.41231757628680765,-0.0435507971774732,-0.046922627081560024,-0.7661801328620333,-0.6387570125840626,0.3226816891669569,-0.06438847661162214,-0.03749772373015956,-0.38723613041043686,-0.4423967010622362,-0.012981053410011292,0.08548108328661379,-0.38186134682906414,0.380299174390736,-0.32744678653385734,0.2842705887611302,-0.8786193098449046,0.450585120833874,0.7676898606627324,-0.03423479824320606,-0.014517207128339699,0.10663559891597224,1.366261506261369,-0.7367169571245447,-0.9777909639025157,-0.6344356168134115,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
